(802,'190145','Higher Engineering Mathematics','Dr B S Grewal',1,1,'Khanna Publishers','40',700,'Mathematics','No','Mathematics','F1',NULL),
(803,'190146','Junior Inter ISEET AIEE Mathematics','NRI',1,1,'NRI Academy','1',580,'Engineering Mathematics','No','Mathematics','F1',NULL),
(804,'190147','Math Dictionary','Waasu',1,1,'Waasu Publishers','1',500,'Engineering Mathematics','No','Mathematics','F1',NULL),
(805,'190148','Probability and Queueing Theory','G.Balaji',1,1,'G.Balaji Publications','6',150,'Engineering Mathematics','Yes','Mathematics','F1',NULL),
(806,'190149','Probability and Queueing Theory','G.Balaji',1,1,'G.Balaji Publishers','11',150,'Mathematics','Yes','Mathematics','F1',NULL),
(807,'190150','Probability and Queueing Theory','M.B.K.Moorthy K.Subramani A.Santha',1,1,'SciTech publication','7',180,'Engineering Mathematics','Yes','Mathematics','F1',NULL),
(808,'190151','Tranforms and Partial Differential Equations','G.Balaji',1,1,'G.Balaji Publishers','1',475,'Mathematics','No','Mathematics','F1',NULL),
(809,'190152','Transforms and Partial Differential Equations','G. Balaji',1,1,'G.Balaji Publishers','5',475,'Mathematics','No','Mathematics','F1',NULL),
(810,'190153','Transforms and Partial Differential Equations','G.Balaji',1,1,'G.Balaji Publications','1',475,'Engineering Mathematics','No','Mathematics','F1',NULL),
(811,'190154','Transforms and Partial Differential Equations','G.Balaji',1,1,'G.Balaji Publications','11',475,'Engineering Mathematics','No','Mathematics','F1',NULL),
(812,'190155','Engineering Mechanics','Vela Murali   ',1,1,'Oxford University Press','1',245,'Mechanical','No','Mechanical','F1',NULL),
(813,'190156','Engineering Practices Laboratory','K.Jeyachandran S.Natarajan R.Balasubramanian',1,1,'Anuradha Publication','2',150,'Mechanical','No','Mechanical','F1',NULL),
(814,'190157','Engineering Practices Laboratory','K.Jeyachandran S.Natarajan R.Balasubramanian',1,1,'Anuradha Publication','2',150,'Mechanical','No','Mechanical','F1',NULL),
(815,'190158','Engineering Thermodynamics','E.Natarajan   ',1,1,'Anuragam Publications','2',450,'Mechanical','No','Mechanical','F1',NULL),
(816,'190159','Mechanical Engineering GATE 18','ACE',1,1,'ACE Engineering Publication','1',400,'Mechanical','No','Mechanical','F1',NULL),
(817,'190160','Mechatroincs','William Bolton   ',1,1,'Pearson','4',120,'Mechanical','No','Mechanical','F1',NULL),
(818,'190161','Theorey of machines','R S Khurm  J K Gupta',1,1,'S Chand & company Ltd','1',240,'Mechanical','No','Mechanical','F1',NULL),
(819,'190162','Engineering Physics','Dr G Senthil Kumar',1,1,'VRB Publications','1',225,'Physics','yes','Physics','F1',NULL),
(820,'190163','Engineering Physics','Dr G Senthil Kumar',1,1,'VRB Publications','1',225,'Physics','No','Physics','F1',NULL),
(821,'190164','Engineering Physics','DR P Mani',1,1,'Dhanam Publications','3',250,'Physics','yes','Physics','F1',NULL),
(822,'190165','Engineering Physics','DR P Mani',1,1,'Dhanam Publications','9',245,'Physics','No','Physics','F1',NULL),
(823,'190166','Engineering Physics','DR P Mani',1,1,'Dhanam Publications','12',250,'Physics','No','Physics','F1',NULL),
(824,'190167','Engineering Physics','P K Palanisamy',1,1,'Scitech Publications','2',220,'Physics','yes','Physics','F1',NULL),
(825,'190168','Engineering Physics','P K Palanisamy',1,1,'Scitech Publications','2',220,'Physics','No','Physics','F1',NULL),
(826,'190169','Engineering Physics','P K Palanisamy',1,1,'Scitech Publications','2',220,'Physics','No','Physics','F1',NULL),
(827,'190170','Engineering Physics','P K Palanisamy',1,1,'Scitech Publications','2',220,'Physics','No','Physics','F1',NULL),
(828,'190171','Engineering Physics','P K Palanisamy',1,1,'Scitech Publications','3',220,'Physics','No','Physics','F1',NULL),
(829,'190172','Jr Inter Physics','NRI Academy',1,1,'NRI Academy','1',150,'Physics','No','Physics','F1',NULL),
